"One Time Password (OTP) Registration Code from {}","Código de registro de One Time Password (OTP) de {}"
"Only {0} emailed reports are allowed per user.","Apenas {0} relatórios enviados por e-mail são permitidos por usuário."
"Only 200 inserts allowed in one request","Apenas 200 inserções são permitidas em uma requisição"
"Only Administrator can delete Email Queue","Apenas o Administrador pode excluir a fila de e-mail"
"Only Administrator can edit","Apenas o Administrador pode editar"
"Only Administrator can save a standard report. Please rename and save.","Apenas o Administrador pode salvar um relatório padrão. Renomeie e salve."
"Only Administrator is allowed to use Recorder","Apenas o Administrador tem permissão para usar o Gravador"
"Only Allow Edit For","Somente permite edição para"
"Only allow System Managers to upload public files","Permitir apenas que Gestores do Sistema façam upload de arquivos públicos"
"Only allowed to export customizations in developer mode","Só é permitido exportar personalizações no modo de desenvolvedor"
"Only Custom Modules can be renamed.","Apenas módulos personalizados podem ser renomeados."
"Only draft documents can be discarded","Apenas documentos em rascunho podem ser descartados"
"Only for","Apenas para"
"Only mandatory fields are necessary for new records. You can delete non-mandatory columns if you wish.","Apenas campos obrigatórios são necessários para novos registros. Você pode excluir colunas não obrigatórias se desejar."
"Only one {0} can be set as primary.","Somente um {0} pode ser definido como primário."
"Only Options allowed for Data field are:","As únicas opções permitidas para o campo Data são:"
"Only reports of type Report Builder can be deleted","Apenas relatórios do tipo Construtor de Relatórios podem ser excluídos"
"Only reports of type Report Builder can be edited","Apenas relatórios do tipo Construtor de Relatórios podem ser editados"
"Only Send Records Updated in Last X Hours","Somente Enviar Registros Atualizados em Últimas X Horas"
"Only standard DocTypes are allowed to be customized from Customize Form.","Apenas DocTypes padrão podem ser personalizados pelo Personalizar Formulário."
"Only System Managers can make this file public.","Apenas Gestores do Sistema podem tornar este arquivo público."
"Only the Administrator can delete a standard DocType.","Apenas o Administrador pode excluir um DocType padrão."
"Only the assignee can complete this to-do.","Apenas o responsável pode concluir este afazer."
"Only Workspace Manager can edit public workspaces","Apenas o Gerenciador de Área de Trabalho pode editar áreas de trabalho públicas"
"Oops! Something went wrong.","Ops! Algo deu errado."
"Open {0}","Abrir {0}"
"Open a dialog with mandatory fields to create a new record quickly. There must be at least one mandatory field to show in dialog.","Abra um diálogo com campos obrigatórios para criar um novo registro rapidamente. Deve haver pelo menos um campo obrigatório para exibir no diálogo."
"Open a module or tool","Abrir um módulo ou ferramenta"
"Open Awesomebar","Abrir Awesomebar"
"Open Communication","Abrir comunicação"
"Open console","Abrir console"
"Open Document","Abrir documento"
"Open Documents","Documentos abertos"
"Open Help","Abrir ajuda"
"Open in a new tab","Abrir em nova aba"
"Open in new tab","Abrir em nova aba"
"Open Link","Abrir link"
"Open list item","Abrir item da lista"
"Open reference document","Abrir documento de referência"
"Open Reference Document","Documento de Referência Aberto"
"Open Settings","Abrir configurações"
"Open Source Applications for the Web","Aplicações de código aberto para a Web"
"Open Translation","Abrir tradução"
"Open URL in a New Tab","Abrir URL em uma nova guia"
"Open your authentication app on your mobile phone.","Abra seu aplicativo de autenticação no celular."
"Open","Aberto"
"Opened","Inaugurado"
"OpenID Configuration fetched successfully!","Configuração do OpenID obtida com sucesso!"
"OpenID Configuration","Configuração do OpenID"
"OpenLDAP","OpenLDAP"
"Operation","Operação"
"Operator {0} requires exactly 2 arguments (left and right operands)","O operador {0} requer exatamente 2 argumentos (operandos esquerdo e direito)"
"Operator must be one of {0}","O operador deve ser um entre {0}"
"Optimize","Otimizar"
"Optimizing image...","Otimizando imagem..."
"Option {0} for field {1} is not a child table","A opção {0} para o campo {1} não é uma tabela filha"
"Option 1","Opção 1"
"Option 2","Opção 2"
"Option 3","Opção 3"
"Optional: Always send to these ids. Each Email Address on a new row","Opcional: sempre enviar para estes IDs. Cada endereço de e-mail em uma nova linha"
"Optional: The alert will be sent if this expression is true","Opcional: O alerta será enviado se essa expressão é verdadeira"
"""Options 'Dynamic Link' type of field must point to another Link Field with options as 'DocType'","As opções do campo do tipo ""Dynamic Link"" devem apontar para outro campo Link com opções como ""DocType"""
"Options for {0} must be set before setting the default value.","As opções de {0} devem ser definidas antes de definir o valor padrão."
"Options for Rating field can range from 3 to 10","As opções para o campo Classificação podem variar de 3 a 10"
"Options for select. Each option on a new line.","Opções para Select. Cada opção em uma nova linha."
"Options Help","Ajuda sobre Opções"
"Options is required for field {0} of type {1}","Opções são obrigatórias para o campo {0} do tipo {1}"
"Options not set for link field {0}","Opções não definidas para o campo link {0}"
"Options","Opções"
"OPTIONS","OPTIONS"
"OR","OU"
"Orange","Laranja"
"Order By must be a string","Order By deve ser uma string"
"Order","Pedido"
"Org History Heading","Cabeçalho da História da Organização"
"Org History","História da Organização"
"Orientation","Orientação"
"Original Value","Valor Original"
"Original","Original"
"Other","Outro"
"OTP App","Aplicação OTP"
"OTP Issuer Name","Nome da Emissora OTP"
"OTP placeholder should be defined as <code>{{ otp }}</code>","O placeholder OTP deve ser definido como <code>{{ otp }}</code>"
"OTP Secret has been reset. Re-registration will be required on next login.","O segredo OTP foi redefinido. Será necessário registrar novamente no próximo login."
"OTP Secret Reset - {0}","Segredo OTP redefinido - {0}"
"OTP setup using OTP App was not completed. Please contact Administrator.","A configuração de OTP usando o aplicativo OTP não foi concluída. Entre em contato com o Administrador."
"OTP SMS Template must contain <code>{0}</code> placeholder to insert the OTP.","O modelo de SMS OTP deve conter o placeholder <code>{0}</code> para inserir o OTP."
"OTP SMS Template","Modelo de SMS OTP"
"Outgoing (SMTP) Settings","Configurações de saída (SMTP)"
"Outgoing email account not correct","Conta de e-mail de saída incorreta"
"Outgoing Emails (Last 7 days)","E-mails enviados (últimos 7 dias)"
"Outgoing Server","Servidor de Saída (SMTP)"
"Outgoing Settings","Configurações de saída"
"Outgoing","Saída"
"Outlook.com","Outlook.com"
"Output","Saída"
"Overview","Visão geral"
"Package Import","Importação de pacote"
"Package Name","Nome do pacote"
"Package Release","Lançamento do pacote"
"Package","Pacote"
"Page {0} of {1}","Página {0} de {1}"
"Page Break","Quebra de página"
"Page Builder","Construtor de páginas"
"Page Building Blocks","Blocos de construção de página"
"Page has expired!","A página expirou!"
"Page Height (in mm)","Altura da página (em mm)"
"Page height and width cannot be zero","A altura e a largura da página não podem ser zero"
"Page HTML","Página HTML"
"Page Margins","Margens da página"
"Page Name","Nome da Página"
"Page not found","Página não encontrada"
"Page Number","Número da página"
"Page Route","Rota da página"
"Page Settings","Configurações da página"
"Page Shortcuts","Atalhos da página"
"Page Size","Tamanho da página"
"Page Title","Título da página"
"Page to show on the website|||","Página para mostrar no site|||"
"Page Width (in mm)","Largura da página (em mm)"
"Page","Página"
"Page undefined not found","Página indefinida não encontrada"
"Parameter","Parâmetro"
"ConfigERP360","Preferências do Sistema"
"Parent DocType","DocType pai"
"Parent document type is required to create a dashboard chart","O tipo de documento pai é obrigatório para criar um gráfico de painel"
"Parent Document Type is required to create a number card","O Tipo de Documento pai é obrigatório para criar um cartão numérico"
"Parent Document Type","Tipo de Documento pai"
"Parent Element Selector","Seletor do elemento pai"
"Parent Field (Tree)","Campo pai (árvore)"
"Parent Field must be a valid fieldname","O campo pai deve ser um nome de campo válido"
"Parent Field","Campo pai"
"Parent Icon","Ícone pai"
"Parent is the name of the document to which the data will get added to.","Pai é o nome do documento ao qual os dados serão adicionados."
"Parent Label","Etiqueta Pai"
"Parent Missing","Pai ausente"
"Parent Page","Página pai"
"""Parent signifies the parent table in which this row must be added","Principal"""""""""""""""" diz respeito à tabela principal na qual deve ser acrescentada esta linha"""""""","
"Parent Table","Tabela pai"
"Parent","Pai"
"Parentfield not specified in {0}: {1}","Parentfield não especificado em {0}: {1}"
"Parent-to-child or child-to-different-child grouping is not allowed.","Não é permitido agrupamento de pai para filho ou de filho para filho diferente."
"""Parenttype","Parent and Parentfield are required to insert a child record,""Parenttype, Parent e Parentfield são obrigatórios para inserir um registro filho"""
"Partial Success","Sucesso parcial"
"Partial","Parcial"
"Partially Sent","Enviado parcialmente"
"Participants","Participantes"
"Pass","Aprovado"
"Passive","Passivo"
"Password cannot be filtered","A senha não pode ser filtrada"
"Password changed successfully.","Senha alterada com sucesso."
"Password Email Sent","E-mail de redefinição de senha enviado"
"Password for Base DN","Senha para DN de base"
"Password is required or select Awaiting Password","A senha é obrigatória ou selecione Aguardando Senha"
"Password is valid. 👍","A senha é válida. 👍"
"Password is valid.","A senha é válida."
"Password missing in Email Account","Senha ausente na Conta de E-mail"
"Password not found for {0} {1} {2}","Senha não encontrada para {0} {1} {2}"
"Password requirements not met","Os requisitos de senha não foram atendidos"
"Password reset instructions have been sent to {}'s email","As instruções de redefinição de senha foram enviadas para o e-mail de {}"
"Password reset instructions have been sent to {0} email","As instruções para redefinição de senha foram enviadas para o e-mail {0}"
"Password Reset Link Generation Limit","Limite de geração de link de redefinição de senha"
"Password Reset","Redefinição de senha"
"Password set","Senha definida"
"Password size exceeded the maximum allowed size","Tamanho da senha excedeu o máximo permitido"
"Password size exceeded the maximum allowed size.","O tamanho da senha excedeu o máximo permitido."
"Password","Senha"
"Passwords do not match!","As senhas não coincidem!"
"Passwords do not match","As senhas não coincidem"
"Paste","Colar"
"Patch Log","Log de patches"
"Patch type {} not found in patches.txt","Tipo de patch {} não encontrado em patches.txt"
"PATCH","PATCH"
"Patch","Remendo"
"Path {0} is not within module {1}","O caminho {0} não está dentro do módulo {1}"
"Path {0} it not a valid path","O caminho {0} não é um caminho válido"
"Path to CA Certs File","Caminho para o arquivo de certificados CA"
"Path to private Key File","Caminho para o arquivo de chaves privado"
